Name,LLI Vessel Type,Built At,Built By,LLI NO,Status,Flag,Net Weight,Vessel Type and Size,DWT,Hull Type,Call Sign,Gross Tonnes,Yard Number,Length Overall (m),Length Between Perpendicular (m),Breadth Extreme (m),Breadth Moulded (m),Maximum Draught (m),Freeboard (m),Designed By,Port Of Registry,TEU Capacity,Beneficial Owner,Beneficial Owner Country/Region,Commercial Operator,Commercial Operator Country/Region,Registered Owner,Registered Owner Country/Region,Third Party Operator,Third Party Operator Country/Region,Nominal Owner,Nominal Owner Country/Region,IMO,MMSI,Depth (m),Built,Scrubber installation type,Scrubber manufacturer,Scrubber operating arrangement,Scrubber type,Engine Built By,Engine Power (kW),Engine Horsepower,Engine Designation,P & I Club,Class 1,Class 2,Class 3,Last docking survey date,Last intermediate survey date,Last special survey date,Last tailshaft survey date,Next Docking Survey Date,Next Special Survey Date,ISM Manager,ISM Manager Country/Region,Technical Manager,Technical Manager Country/Region,AIS Destination,Matched Destination,Latest AIS message type,Latest AIS message timestamp,AIS ETA,Company contact,Company contact Country/Region,Lat,Lng
Karina,reefer,Nantes,Chantiers Dubigeon S.A.,246301,Live,Unknown,215,-2'dwt,944,Single,-,490,789,66.00,-,9.50,-,4.00,0.10,Unknown Engine Designer,-,-,Allied Continental Shipping,Sierra Leone,Allied Continental Shipping,Sierra Leone,Allied Continental Shipping,Sierra Leone,-,-,-,-,5101990,-,4.10,1962,-,-,-,-,-,895,1200,AH27,-,-,-,-,-,-,-,-,-,-,-,-,Allied Continental Shipping,Sierra Leone,-,-,-,-,-,Allied Continental Shipping,Sierra Leone,-,-
Variant,reefer,Volgograd,Volgogradskiy Sudostroitelnyy Zavod (Volgograd Shipbuilding),246406,Live,Russia,222,-2'dwt,354,Single,UHSL,741,273,53.74,47.92,10.71,10.71,4.60,1.40,SKL Motoren-und Systemtechnik GmbH,Murmansk,-,Variant-Murmansk Company,Russian Federation,Variant-Murmansk Company,Russian Federation,Variant-Murmansk Company,Russian Federation,-,-,-,-,9065247,273415090,6.00,1992,-,-,-,-,SKL Motoren-und Systemtechnik GmbH,983,1318,8NVD48A-2U,-,Russian Register of Ships,-,-,-,-,2012-10-15T00:00:00,-,-,-,-,-,Variant-Murmansk Company,Russian Federation,MURMANSK,Murmansk,A,05 May 2026 23:37:25 GMT,28 May 2026 08:00:00 GMT,Variant-Murmansk Company,Russian Federation,"70° 23' 60"" N","32° 27' 31"" E"
Min Leng 1,reefer,Shanghai,Hudong-Zhonghua Shipbuilding (Group) Company Limited,246547,Live,China,338,-2'dwt,595,Single,BWOA,836,-,59.00,-,9.60,-,3.40,2.30,Unknown Engine Designer,-,-,China National Agricultural Development Group Company Limited,People's Republic of China,China National Fisheries Corporation,People's Republic of China,Fujian Aquatic Products Shipping Company,People's Republic of China,-,-,-,-,8843721,-,5.70,1962,-,-,-,-,-,492,660,8NVD48A-2U,-,-,-,-,-,-,-,-,-,-,-,-,China National Fisheries Corporation,People's Republic of China,-,-,-,-,-,China National Fisheries Corporation,People's Republic of China,-,-
Nikolay Kasatkin,reefer,Khabarovsk,AO Oston,246550,Live,Russia,233,-2'dwt,486,Single,UEFY,683,887,54.99,50.04,9.49,9.30,4.46,0.70,SKL Motoren-und Systemtechnik GmbH,Nakhodka,-,Kondor Transport Company Limited,Russian Federation,Kondor Transport Company Limited,Russian Federation,Kondor Transport Company Limited,Russian Federation,-,-,-,-,8857796,273824020,5.16,1992,-,-,-,-,SKL Motoren-und Systemtechnik GmbH,597,800,6NVD48A-2U,-,-,-,-,-,-,2018-06-08T00:00:00,-,-,-,STK Company Limited,Russian Federation,Kondor Transport Company Limited,Russian Federation,NAKHODKA,-,A,17 Feb 2023 04:58:07 GMT,25 Aug 2023 20:00:00 GMT,Kondor Transport Company Limited,Russian Federation,"42° 47' 30"" N","132° 53' 1"" E"
Jing Leng 2,reefer,Jinxi,Bohai Shipbuilding Heavy Industry Company Limited,246575,Live,China,372,-2'dwt,850,Single,BBCH5,1097,-,66.00,60.00,11.50,11.50,3.80,2.20,SKL Motoren-und Systemtechnik GmbH,-,-,China National Agricultural Development Group Company Limited,People's Republic of China,China National Fisheries Corporation,People's Republic of China,Beijing Fishing Corporation,People's Republic of China,-,-,-,-,8844000,-,6.00,1978,-,-,-,-,SKL Motoren-und Systemtechnik GmbH,984,1320,8NVD48A-2U,-,-,-,-,-,-,2000-02-21T00:00:00,-,-,-,-,-,China National Fisheries Corporation,People's Republic of China,-,-,-,-,-,China National Fisheries Corporation,People's Republic of China,-,-
Green Crystal,reefer,Rauma,Hollming Oy,246617,Live,Bahamas,3163,6'-10'dwt,6000,Single,C6XH5,5084,116,109.00,101.40,18.00,18.00,7.40,2.40,MAN Diesel AS,Nassau,142,Caiano AS,Norway,Caiano Shipping AS,Norway,Green Shipping AS,Norway,-,-,-,-,8920995,311009700,9.80,1992,-,-,-,-,Wartsila Finland oy,4098,5495,12V32D,Assuranceforeningen Skuld,Bureau Veritas,-,-,2020-02-17T00:00:00,2025-05-26T00:00:00,2023-12-01T00:00:00,-,2027-03-30T00:00:00,2027-03-30T00:00:00,Green Management Sp. z.o.o.,Poland,Green Management Sp. z.o.o.,Poland,-,-,A,25 May 2026 05:44:49 GMT,-,Caiano Shipping AS,Norway,"5° 49' 8"" S","13° 27' 26"" E"
For Shine 168,reefer,Weihai,AVIC Weihai Shipyard Company Limited,246762,Live,Unknown,869,2'-6'dwt,2149,Single,-,1486,-,71.00,66.00,12.80,12.80,4.80,1.40,Halliburton Productos Limitada,-,-,For-Shine International Shipping Company Limited,People's Republic of China,For-Shine International Shipping Company Limited,People's Republic of China,For-Shine International Shipping Company Limited,People's Republic of China,-,-,-,-,8848965,-,6.20,1989,-,-,-,-,Shanghai Hudong Heavy Machinery Shangchuan Diesel Company Limited,671,900,6350ZC-1,-,-,-,-,-,-,-,-,-,-,For-Shine International Shipping Company Limited,People's Republic of China,For-Shine International Shipping Company Limited,People's Republic of China,-,-,-,-,-,For-Shine International Shipping Company Limited,People's Republic of China,-,-
Prince of Seas,reefer,Hachinohe,Kitanihon Shipbuilding Company Limited,247000,Live,Bahamas,4297,6'-10'dwt,7387,Single,C6ID9,6363,266,130.50,120.00,19.00,19.00,7.77,2.33,Mitsubishi Heavy Industries Limited,Nassau,58,Seatrade Holding B.V.,Netherlands,Seatrade Groningen B.V.,Netherlands,Prince of Seas Shipping Company NV,Curacao,-,-,-,-,9014444,311001644,10.10,1993,-,-,-,-,Akasaka Diesels Limited,7060,9592,6UEC52LA,Assuranceforeningen Skuld,Bureau Veritas,-,-,2023-05-01T00:00:00,2026-03-24T00:00:00,2025-01-01T00:00:00,2018-05-16T00:00:00,-,-,-,-,Seatrade Groningen B.V.,Netherlands,-,-,A,25 May 2026 05:50:07 GMT,-,Seatrade Groningen B.V.,Netherlands,"27° 32' 51"" N","15° 54' 18"" W"
Sein Kasama,reefer,Akitsu,Shin Kurushima Dockyard Company Limited,247052,Live,South Korea,3245,6'-10'dwt,8039,Single,D7GL,7329,2763,134.02,125.00,20.80,20.80,7.57,2.60,Mitsubishi Heavy Industries Limited,Jeju,56,Unknown Owners,-,Unknown Owners,-,Kingfishers Shipping Company Limited,British Virgin Islands,-,-,-,-,9066485,440218000,10.17,1993,-,-,-,-,Mitsubishi Heavy Industries Limited,7060,9592,8UEC45CA,London Steamship Owners Mutual Insurance Association Ltd,Bureau Veritas,Overseas Marine Certification Services,-,2025-07-31T00:00:00,2024-08-24T00:00:00,2024-08-01T00:00:00,2017-10-20T00:00:00,-,-,Kingfishers Shipping Company Limited,British Virgin Islands,Kingfishers Shipping Company Limited,British Virgin Islands,-,-,A,25 May 2026 04:35:21 GMT,-,Unknown Owners,-,"36° 52' 50"" N","122° 26' 12"" E"
Sea Wealth,reefer,Shimonoseki,Kyokuyo Shipyard Corporation (KSC),247141,Live,Panama,2799,6'-10'dwt,6064,Single,3EEV3,4830,377,121.91,115.00,18.20,18.20,7.32,2.58,Mitsubishi Heavy Industries Limited,Panama,-,Shandong State-owned Assets Investment Holdings Company Limited,People's Republic of China,Shandong Zhonglu Oceanic Fisheries Company Limited,People's Republic of China,Habitat International Corporation,Panama,-,-,-,-,9057537,351531000,9.90,1993,-,-,-,-,Kobe Diesel Company Limited,5295,7200,6UEC45LA,China Shipowners Mutual Assurance Association,Nippon Kaiji Kyokai,Overseas Marine Certification Services,-,2021-01-16T00:00:00,-,2017-12-29T00:00:00,-,2027-08-30T00:00:00,2027-08-30T00:00:00,-,-,Shandong Zhonglu Oceanic Fisheries Company Limited,People's Republic of China,BANGKOK_THA,-,A,25 May 2026 05:43:44 GMT,21 May 2026 19:00:00 GMT,Shandong Zhonglu Oceanic Fisheries Company Limited,People's Republic of China,"13° 41' 24"" N","100° 29' 30"" E"
Sein Topaz,reefer,Kochi(JPN),Shin Kochi Heavy Industries Shipbuilding,247144,Live,South Korea,4812,6'-10'dwt,8044,Single,D7NH,7313,7028,134.02,125.00,20.80,20.80,7.57,2.63,Mitsubishi Heavy Industries Limited,Jeju,12,Sein Shipping Company Limited,Republic of Korea,Sein Shipping Company Limited,Republic of Korea,Sein Shipping Company Limited,Republic of Korea,-,-,-,-,9047245,440932000,10.17,1993,-,-,-,-,Kobe Diesel Company Limited,7060,9594,8UEC45LA,London Steamship Owners Mutual Insurance Association Ltd,Bureau Veritas,-,-,2026-03-07T00:00:00,2026-03-07T00:00:00,2025-05-01T00:00:00,2018-05-05T00:00:00,2028-02-06T00:00:00,2028-02-06T00:00:00,Arkor Marine Company Limited,Republic of Korea,Arkor Marine Company Limited,Republic of Korea,-,-,A,25 May 2026 04:48:42 GMT,-,Sein Shipping Company Limited,Republic of Korea,"1° 23' 1"" N","172° 56' 48"" E"
Wei Ning,reefer,Imabari,Iwagi Shipbuilding Company Limited,247211,Live,Liberia,3538,10'+ dwt,10464,Single,A8JH5,9829,Z149,141.80,133.00,22.80,22.80,8.82,4.18,B&W Diesel A/S,Monrovia,80,Wei Fong Shipping Company Limited,People's Republic of China,Wei Fong Shipping Company Limited,People's Republic of China,Rei Fong Shipping Limited,Panama,Caribbean Mermaid Maritime Incorporated,Liberia,-,-,9064229,636018227,13.00,1993,-,-,-,-,Hitachi Zosen Corporation,9164,12460,7S50MC,China Shipowners Mutual Assurance Association,Nippon Kaiji Kyokai,-,-,2019-11-07T00:00:00,-,2012-07-06T00:00:00,-,2027-06-28T00:00:00,2027-06-28T00:00:00,Wei Fong Shipping Company Limited,People's Republic of China,Wei Fong Shipping Company Limited,People's Republic of China,-,-,A,25 May 2026 05:45:40 GMT,-,Wei Fong Shipping Company Limited,People's Republic of China,"29° 48' 11"" N","123° 3' 42"" E"
Crystal Asia,reefer,Fukuoka,Fukuoka Shipbuilding Company Limited,247251,Live,Russia,4819,6'-10'dwt,8053,Single,UDSR,7534,1172,135.50,126.00,20.20,20.20,7.76,2.76,Mitsubishi Heavy Industries Limited,Vladivostok,12,Trans Wind Fleet Joint-Stock Company,Russian Federation,Trans Wind Fleet Joint-Stock Company,Russian Federation,Trans Wind Fleet Joint-Stock Company,Russian Federation,-,-,-,-,9053957,273394490,10.50,1993,-,-,-,-,Akasaka Diesels Limited,7060,8640,8UEC45LA,-,Russian Register of Ships,-,-,-,-,2017-07-10T00:00:00,-,-,-,Trans Wind Fleet Joint-Stock Company,Russian Federation,Trans Wind Fleet Joint-Stock Company,Russian Federation,RU VVO,-,A,25 May 2026 05:50:00 GMT,22 May 2026 00:00:00 GMT,Trans Wind Fleet Joint-Stock Company,Russian Federation,"43° 2' 47"" N","131° 54' 56"" E"
Crystal Amazonia,reefer,Shimizu,Kanasashi Shipbuilding Company Limited,247345,Live,Russia,4812,6'-10'dwt,8033,Single,UBRR7,7307,3307,134.02,125.00,20.80,20.80,7.55,2.62,Mitsubishi Heavy Industries Limited,-,-,Far East Fleet LLC,Russian Federation,Far East Fleet LLC,Russian Federation,Far East Fleet LLC,Russian Federation,-,-,-,-,9061904,273433140,10.17,1993,-,-,-,-,Akasaka Diesels Limited,7060,8156,8UEC45LA,-,Russian Register of Ships,-,-,-,-,2012-04-01T00:00:00,-,-,-,Far East Fleet LLC,Russian Federation,Far East Fleet LLC,Russian Federation,-,-,A,25 May 2026 05:46:57 GMT,-,Far East Fleet LLC,Russian Federation,"34° 48' 16"" N","129° 26' 37"" E"
Kristy,reefer,Nizhniy Novgorod,Krasnoye Sormovo Shipbuilding,247422,Live,Estonia,56,-2'dwt,70,Single,-,187,18,31.00,-,7.10,-,2.10,1.10,Russkiy Diesel Firm,-,-,Joint-Stock Company Central,Republic of Estonia,Joint-Stock Company Central,Republic of Estonia,Joint-Stock Company Central,Republic of Estonia,-,-,-,-,8725278,-,3.20,1986,-,-,-,-,Daldizel Factory,223,299,6CHNSP18/22-300,-,-,-,-,-,-,-,-,-,-,-,-,Joint-Stock Company Central,Republic of Estonia,-,-,-,-,-,Joint-Stock Company Central,Republic of Estonia,-,-
Hai Feng 688,reefer,Wismar,Wadan Yards MTW GmbH,247550,Live,Vanuatu,4903,10'+ dwt,11692,Double Bottom,YJXQ2,12413,246,152.94,142.00,22.20,22.20,9.00,4.60,MAN Energy Solutions SE,Port Vila,-,China National Agricultural Development Group Company Limited,People's Republic of China,China National Fisheries Corporation,People's Republic of China,Rong Fu Shipping Limited,"Hong Kong, S.A.R., China",-,-,-,-,9016985,577615000,13.60,1993,-,-,-,-,Dieselmotorenwerk Rostock GMBH,7600,10332,K5SZ70/125BL,China Shipowners Mutual Assurance Association,China Classification,-,-,-,-,2017-07-31T00:00:00,-,2027-07-30T00:00:00,2027-07-30T00:00:00,Zhongyu Global Seafood Corporation,People's Republic of China,The Yantai Ship Managing Department of Zhongyu Global Seafood Corporation,People's Republic of China,PERUFISHGROUND,-,A,25 May 2026 05:02:00 GMT,01 Jun 2026 00:00:00 GMT,China National Fisheries Corporation,People's Republic of China,"9° 8' 12"" N","153° 30' 33"" W"
Silver,reefer,Nizhniy Novgorod,Krasnoye Sormovo Shipbuilding,247616,Live,Estonia,56,-2'dwt,77,Single,ES2147,187,7,31.00,-,7.10,-,2.10,1.10,Russkiy Diesel Firm,-,-,Joint-Stock Company Central,Republic of Estonia,Joint-Stock Company Central,Republic of Estonia,Joint-Stock Company Central,Republic of Estonia,-,-,-,-,8725321,-,3.20,1985,-,-,-,-,Daldizel Factory,224,300,6CHNSP18/22-300,-,-,-,-,-,-,-,-,-,-,-,-,Joint-Stock Company Central,Republic of Estonia,-,-,-,-,-,Joint-Stock Company Central,Republic of Estonia,-,-
Zhou Shan 17,reefer,Jinxi,Bohai Shipbuilding Heavy Industry Company Limited,247743,Live,China,372,-2'dwt,772,Single,BKPW2,1097,-,66.00,-,11.50,-,3.80,2.20,SKL Motoren-und Systemtechnik GmbH,-,-,China National Agricultural Development Group Company Limited,People's Republic of China,China National Fisheries Corporation,People's Republic of China,Zhoushan Putuo Fishery (Group) Shipping Company Limited,People's Republic of China,-,-,-,-,8843991,412400940,6.00,1978,-,-,-,-,SKL Motoren-und Systemtechnik GmbH,984,1320,8NVD48A-2U,-,-,-,-,-,-,-,-,-,-,-,-,China National Fisheries Corporation,People's Republic of China,-,-,-,05 May 2014 05:14:06 GMT,-,China National Fisheries Corporation,People's Republic of China,"29° 12' 11"" N","121° 56' 34"" E"
Palanga,reefer,Klaipeda,Baltija Shipbuilding Yard Joint Stock Company,247747,Live,Panama,790,Unknown size,1420,Single,HP5937,1090,-,57.00,-,15.00,-,-,-,SKL Motoren-und Systemtechnik GmbH,Panama,-,Unknown Owners,-,Unknown Owners,-,Palanga SA,Panama,-,-,-,-,8852100,371097000,-,1989,-,-,-,-,SKL Motoren-und Systemtechnik GmbH,138,185,8NVD48A-2U,-,-,-,-,-,-,-,-,-,-,-,-,Unknown Owners,-,-,-,-,-,-,Unknown Owners,-,-,-
Zolotoy Rog,reefer,Wismar,Wadan Yards MTW GmbH,247762,Live,Russia,4903,10'+ dwt,10984,Single,UAXZ,12413,245,152.94,142.00,22.22,22.20,9.60,4.00,MAN Energy Solutions SE,-,-,RMD-L LLC,Russian Federation,RMD-L LLC,Russian Federation,RMD-L LLC,Russian Federation,-,-,-,-,9016973,273387370,13.60,1993,-,-,-,-,Dieselmotorenwerk Rostock GMBH,7600,10332,K5SZ70/125BL,-,RS (provisional), (provisional), (provisional),-,-,2017-07-29T00:00:00,-,-,-,RMD-L LLC,Russian Federation,-,-,CNTAO,-,A,25 May 2026 05:03:33 GMT,28 May 2026 12:00:00 GMT,RMD-L LLC,Russian Federation,"41° 15' 0"" N","131° 27' 42"" E"
Sea Future,reefer,Nikolayev,61 Kommunar Shipbuilding Yard,250072,Live,Panama,3121,6'-10'dwt,7911,Single,3E3544,6989,1136,133.95,119.90,18.00,18.00,7.89,2.81,B&W Diesel A/S,Panama,-,Shandong State-owned Assets Investment Holdings Company Limited,People's Republic of China,Shandong Zhonglu Oceanic Fisheries Company Limited,People's Republic of China,Habitat International Corporation,Panama,-,-,-,-,8860444,352980811,10.70,1993,-,-,-,-,Bryansk Engineering Work,4410,5914,6DKRN42/136-10,China Shipowners Mutual Assurance Association,Nippon Kaiji Kyokai,-,-,-,-,2018-01-11T00:00:00,-,2028-01-29T00:00:00,2028-01-29T00:00:00,Shandong Zhonglu Fishery Shipping Company Limited,People's Republic of China,Shandong Zhonglu Fishery Shipping Company Limited,People's Republic of China,ZHOUSHAN,-,A,02 May 2026 07:25:53 GMT,30 Apr 2026 16:00:00 GMT,Shandong Zhonglu Oceanic Fisheries Company Limited,People's Republic of China,"29° 59' 21"" N","122° 8' 18"" E"
Kubachi,reefer,Klaipeda,Baltija Shipbuilding Yard Joint Stock Company,250165,Live,Russia,719,-2'dwt,911,Single,UFOU,2399,510,85.10,76.80,13.04,13.04,3.90,2.60,SKL Motoren-und Systemtechnik GmbH,Temryuk,-,Joint Stock Company Rassvet,Russian Federation,Joint Stock Company Rassvet,Russian Federation,Joint Stock Company Rassvet,Russian Federation,-,-,-,-,8423595,273611200,6.50,1985,-,-,-,-,SKL Motoren-und Systemtechnik GmbH,864,1158,8NVD48A-2U,-,-,-,-,-,-,2008-10-30T00:00:00,-,-,-,-,-,Joint Stock Company Rassvet,Russian Federation,-,-,-,-,-,Joint Stock Company Rassvet,Russian Federation,-,-
Regal Bay,reefer,Takamatsu,Shikoku Dockyard Company Limited,250173,Live,Bahamas,5253,10'+ dwt,10520,Single,C6UG6,10375,866,150.00,141.00,22.50,22.50,9.05,4.15,B&W Diesel A/S,Nassau,262,Seatrade Holding B.V.,Netherlands,Seatrade Groningen B.V.,Netherlands,Regal Bay Shipping Company NV,Curacao,Seatrade Reefer Chartering N.V.,Belgium,-,-,9053658,311907000,13.20,1993,-,-,-,-,Mitsui Engineering & Shipbuilding Company Limited,11409,15300,6DKRN45/120,Assuranceforeningen Skuld,Bureau Veritas,-,-,2023-03-04T00:00:00,2026-02-21T00:00:00,2023-03-01T00:00:00,2018-02-03T00:00:00,2028-01-19T00:00:00,2028-01-19T00:00:00,Seatrade Shipmanagement BV,Netherlands,Seatrade Shipmanagement BV,Netherlands,-,IJmuiden/Velsen,A,25 May 2026 05:50:01 GMT,-,Seatrade Groningen B.V.,Netherlands,"52° 11' 50"" N","4° 11' 56"" E"
Sea Blazer,reefer,Shimonoseki,Kyokuyo Shipyard Corporation (KSC),250221,Live,Panama,2799,6'-10'dwt,6066,Single,3ELI9,4830,378,121.90,115.00,18.20,18.20,7.32,2.58,Mitsubishi Heavy Industries Limited,Panama,-,Shandong State-owned Assets Investment Holdings Company Limited,People's Republic of China,Shandong Zhonglu Oceanic Fisheries Company Limited,People's Republic of China,Habitat International Corporation,Panama,-,-,-,-,9057549,374769000,9.90,1993,-,-,-,-,Kobe Diesel Company Limited,5295,7200,6UEC45LA,China Shipowners Mutual Assurance Association,Nippon Kaiji Kyokai,-,-,2021-02-18T00:00:00,-,2018-03-04T00:00:00,-,2028-03-04T00:00:00,2028-03-04T00:00:00,Shandong Zhonglu Fishery Shipping Company Limited,People's Republic of China,Shandong Zhonglu Fishery Shipping Company Limited,People's Republic of China,GEN SAN PHI,Bangkok,A,25 May 2026 01:14:23 GMT,24 May 2026 14:00:00 GMT,Shandong Zhonglu Oceanic Fisheries Company Limited,People's Republic of China,"5° 4' 12"" N","124° 45' 14"" E"
Long Sheng,reefer,Dalian,Dalian Shipyard Industrial Development General Corporation,250224,Live,China,333,-2'dwt,850,Single,BANS,1110,-,66.00,60.00,11.50,11.50,3.75,2.25,SKL Motoren-und Systemtechnik GmbH,Dalian,-,Dalian Ocean Fishing Company Limited,People's Republic of China,Dalian Ocean Fishing Company Limited,People's Republic of China,Dalian Ocean Fishing Company Limited,People's Republic of China,-,-,-,-,8831429,-,6.00,1974,-,-,-,-,Dalian Fishing Vessel Company Shipbuilding,984,1320,8NVD48A-2U,-,-,-,-,-,-,-,-,-,-,-,-,Dalian Ocean Fishing Company Limited,People's Republic of China,-,-,-,-,-,Dalian Ocean Fishing Company Limited,People's Republic of China,-,-
Pulau Salju,reefer,Singapore,-,250237,Live,Indonesia,114,Unknown size,-,Single,YFDI,379,-,-,-,-,-,-,-,Unknown Engine Designer,-,-,Unknown Owners,-,Unknown Owners,-,Unknown Owners,-,-,-,-,-,8860042,-,-,1991,-,-,-,-,-,-,-,UNKNOWN,-,-,-,-,-,-,-,-,-,-,-,-,Unknown Owners,-,-,-,-,-,-,Unknown Owners,-,-,-
Baiga,reefer,Klaipeda,Baltija Shipbuilding Yard Joint Stock Company,250352,Live,Russia,677,-2'dwt,966,Single,UAWF,1734,361,69.80,63.20,13.02,13.02,4.87,4.03,"Skodaexport, a.s.",Archangel,-,OAO Arkhangelsk Trawl Fleet,Russian Federation,OAO Arkhangelsk Trawl Fleet,Russian Federation,OAO Arkhangelsk Trawl Fleet,Russian Federation,-,-,-,-,8139120,273295700,8.90,1983,-,-,-,-,CKD Praha DIZ a.s.,1618,2200,6L525IIPS,-,Russian Register of Ships,-,-,-,-,2015-03-27T00:00:00,-,-,-,-,-,OAO Arkhangelsk Trawl Fleet,Russian Federation,-,-,A,23 May 2026 18:58:28 GMT,-,OAO Arkhangelsk Trawl Fleet,Russian Federation,"68° 57' 13"" N","33° 0' 27"" E"
BI Huashan,reefer,Uusikaupunki,Uudenkaupungin Tyovene Oy (UKI Workboat Limited),25043,Live,Unknown,765,-2'dwt,1542,Single,-,1178,262,73.60,66.65,10.70,10.50,4.70,1.65,B&W Diesel A/S,-,-,Primayland Company Limited,Russian Federation,Primayland Company Limited,Russian Federation,Seago Shipping Corporation,Panama,-,-,-,-,7039191,-,6.35,1971,-,-,-,-,B&W Diesel A/S,1387,1860,6L80MCE,-,-,-,-,-,-,2006-10-26T00:00:00,-,-,-,-,-,Primayland Company Limited,Russian Federation,-,-,-,-,-,Primayland Company Limited,Russian Federation,-,-
Kamchatskiy Proliv,reefer,Iwagi,Iwagi Shipbuilding Company Limited,250431,Live,Russia,4689,6'-10'dwt,9853,Single,UARD,8609,S-Z151,141.58,133.00,21.00,21.00,8.31,4.69,B&W Diesel A/S,Vladivostok,-,AO UK Dalnevostochny Rybak (Far Eastern Fisherman Management Company JSC),Russian Federation,OOO Morskoy Transport (LLC),Russian Federation,OOO Morskoy Transport (LLC),Russian Federation,-,-,-,-,9061899,273381350,13.00,1993,-,-,-,-,Mitsui Engineering & Shipbuilding Company Limited,7855,10680,6S50MC,-,RS (provisional), (provisional), (provisional),-,-,2017-07-05T00:00:00,-,-,-,OOO Morskoy Transport (LLC),Russian Federation,OOO Morskoy Transport (LLC),Russian Federation,MALOKURIL'SK,-,A,24 May 2026 03:19:58 GMT,12 Jul 2026 18:00:00 GMT,OOO Morskoy Transport (LLC),Russian Federation,"43° 52' 13"" N","146° 49' 35"" E"
Sein Honor,reefer,Kochi(JPN),Shin Kochi Heavy Industries Shipbuilding,250450,Live,South Korea,4808,6'-10'dwt,8043,Single,D7DC,7313,7030,134.02,125.01,20.83,20.80,7.57,2.60,Mitsubishi Heavy Industries Limited,Jeju,12,Sein Shipping Company Limited,Republic of Korea,Sein Shipping Company Limited,Republic of Korea,Sein Shipping Company Limited,Republic of Korea,-,-,-,-,9047257,440044000,10.17,1993,-,-,-,-,Mitsubishi Heavy Industries Limited Shipbuilding,7066,9600,8UEC45LA,London Steamship Owners Mutual Insurance Association Ltd,Bureau Veritas,-,-,2025-09-06T00:00:00,2025-09-06T00:00:00,2023-06-01T00:00:00,2021-09-14T00:00:00,2028-05-16T00:00:00,2028-05-16T00:00:00,Arkor Marine Company Limited,Republic of Korea,Arkor Marine Company Limited,Republic of Korea,-,-,A,25 May 2026 05:03:15 GMT,-,Sein Shipping Company Limited,Republic of Korea,"4° 13' 24"" S","152° 10' 2"" E"
Webo 307,reefer,Hachinohe,Kitanihon Shipbuilding Company Limited,250526,Live,Panama,4061,6'-10'dwt,7197,Single,3ETB8,6082,267,126.00,116.00,19.00,19.00,7.77,2.53,Mitsubishi Heavy Industries Limited,Panama,24,Unknown Owners,-,Unknown Owners,-,Webo Marine SA,Panama,-,-,-,-,9035072,356728000,10.30,1993,-,-,-,-,Akasaka Diesels Limited,7060,9598,6UEC52LA,-,Nippon Kaiji Kyokai,-,-,2020-12-18T00:00:00,-,2018-01-25T00:00:00,-,-,-,Hua Fu International Group S.A.,"Taiwan, China",Hua Fu International Group S.A.,"Taiwan, China",BANGKOK[THAILAND],-,A,24 May 2026 04:14:33 GMT,01 Jun 2026 04:00:00 GMT,Unknown Owners,-,"4° 13' 25"" S","152° 9' 33"" E"
Frio Shinano,reefer,Shimizu,Kanasashi Shipbuilding Company Limited,250532,Live,Bahamas,4812,6'-10'dwt,8024,Double Bottom,C6HU9,7307,3316,134.02,125.00,20.80,20.80,7.57,2.60,Mitsubishi Heavy Industries Limited,Nassau,12,Laskaridis Family,Greece,Baltmed Reefer Services Limited,Greece,Spring Global Marine Limited S.A.,Panama,-,-,-,-,9073385,311001574,10.17,1993,-,-,-,-,Kobe Diesel Company Limited,7060,8640,8UEC45LA,U.K. Mutual Steam Ship Assurance Association (Bermuda) Ltd,Nippon Kaiji Kyokai,-,-,2020-09-13T00:00:00,-,2017-11-22T00:00:00,-,-,-,Baltmed Reefer Services Limited,Greece,Baltmed Reefer Services Limited,Greece,FALKLAND ISLANDS,-,A,25 May 2026 05:48:06 GMT,23 May 2026 07:00:00 GMT,Baltmed Reefer Services Limited,Greece,"51° 33' 58"" S","57° 59' 0"" W"
